Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap;Cumulative Score;Stage Rank;Cut Line;Overall Cumulative Score
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Rhea;104221;Greek Myth - Titans & Primordials;2;184;0;546;39;;546
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Anubis;175219;Egyptian Myth - Underworld Powers;2;195;0;607;27;;607
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Thor;151201;Norse Myth - Aesir;2;201;0;589;34;;589
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Ishtar;172470;Mesopotamian Myth - Sky Kings;2;200;0;575;36;;575
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Hiranyakashipu;130544;Hindu Myth - Asuras;2;188;0;560;38;;560
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Ravana;126986;Hindu Myth - Asuras;2;195;0;594;33;;594
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Shamash;123283;Mesopotamian Myth - Sky Kings;2;183;0;577;35;;577
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Lugh;174647;Celtic Myth - Tuatha De Danann;2;212;0;600;31;;600
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Athena;142739;Greek Myth - Olympians;2;200;0;563;37;;563
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Harry Potter;52082;Harry Potter - Order of the Phoenix;3;207;0;829;22;;829
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Maleficent;74911;Disney Characters - Disney Villains;3;192;0;731;40;;731
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Mickey Mouse;68965;Disney Characters - Disney Heroes;3;206;0;820;25;;820
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Worf;67335;Star Trek - Klingon-Romulan;3;217;0;862;10;;862
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Darth Vader;68024;Star Wars - Sith Empire;3;217;0;835;18;;835
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Luke Skywalker;91905;Star Wars - Jedi Order;3;189;0;794;32;;794
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Paul Atreides;72298;Dune - House Atreides;3;217;0;853;13;;853
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Lord Voldemort;65247;Harry Potter - Death Eaters;3;201;0;838;17;;838
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Jean-Luc Picard;56338;Star Trek - Federation;3;206;0;826;23;;826
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;3;196;0;855;12;;855
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Commander Shepard;85142;Mass Effect - Alliance Crew;3;203;0;810;26;;810
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;3;212;0;844;16;;844
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Emperor Palpatine;66049;Star Wars - Sith Empire;3;232;0;874;6;;874
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Illusive Man;86178;Mass Effect - Cerberus-Reapers;3;222;0;863;9;;863
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Gandalf;98265;Lord of the Rings - Free Peoples;3;213;0;883;4;;883
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;3;194;0;826;24;;826
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;3;242;0;903;1;;903
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Roboute Guilliman;73700;Warhammer 40K - Imperium;3;154;0;796;29;;796
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Sauron;85741;Lord of the Rings - Forces of Mordor;3;201;0;798;28;;798
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Harbinger;69213;Mass Effect - Cerberus-Reapers;3;225;0;884;3;;884
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Zeus;139274;Greek Myth - Olympians;3;219;0;891;2;;891
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Indra;124470;Hindu Myth - Devas;3;223;0;856;11;;856
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;The Dagda;143101;Celtic Myth - Tuatha De Danann;3;211;0;835;19;;835
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Loki;150650;Norse Myth - Giants & Tricksters;3;201;0;804;27;;804
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Odin;126765;Norse Myth - Aesir;3;210;0;873;7;;873
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Mahishasura;137200;Hindu Myth - Asuras;3;218;0;846;15;;846
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Marduk;188458;Mesopotamian Myth - Sky Kings;3;225;0;866;8;;866
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Cronus;174393;Greek Myth - Titans & Primordials;3;211;0;851;14;;851
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;3;216;0;879;5;;879
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Osiris;179670;Egyptian Myth - Underworld Powers;3;217;0;834;20;;834
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Balor;139930;Celtic Myth - Fomorians;3;220;0;832;21;;832
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Rhea;104221;Greek Myth - Titans & Primordials;3;186;0;732;39;;732
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Anubis;175219;Egyptian Myth - Underworld Powers;3;184;0;791;33;;791
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Thor;151201;Norse Myth - Aesir;3;191;0;780;35;;780
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Ishtar;172470;Mesopotamian Myth - Sky Kings;3;189;0;764;37;;764
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Hiranyakashipu;130544;Hindu Myth - Asuras;3;186;0;746;38;;746
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Ravana;126986;Hindu Myth - Asuras;3;182;0;776;36;;776
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Shamash;123283;Mesopotamian Myth - Sky Kings;3;211;0;788;34;;788
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Lugh;174647;Celtic Myth - Tuatha De Danann;3;194;0;794;31;;794
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Athena;142739;Greek Myth - Olympians;3;232;0;795;30;;795
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harry Potter;52082;Harry Potter - Order of the Phoenix;0;212;0;212;15;1051;1041
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Maleficent;74911;Disney Characters - Disney Villains;0;188;0;188;30;1051;919
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mickey Mouse;68965;Disney Characters - Disney Heroes;0;211;0;211;17;1051;1031
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Worf;67335;Star Trek - Klingon-Romulan;0;221;0;221;10;1051;1083
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Darth Vader;68024;Star Wars - Sith Empire;0;223;0;223;7;1051;1058
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Luke Skywalker;91905;Star Wars - Jedi Order;0;197;0;197;26;1051;991
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Paul Atreides;72298;Dune - House Atreides;0;200;0;200;25;1051;1053
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lord Voldemort;65247;Harry Potter - Death Eaters;0;196;0;196;27;1051;1034
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Jean-Luc Picard;56338;Star Trek - Federation;0;204;0;204;22;1051;1030
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;0;237;0;237;2;1051;1092
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Commander Shepard;85142;Mass Effect - Alliance Crew;0;229;0;229;4;1051;1039
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;0;215;0;215;14;1051;1059
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Emperor Palpatine;66049;Star Wars - Sith Empire;0;204;0;204;21;1051;1078
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Illusive Man;86178;Mass Effect - Cerberus-Reapers;0;209;0;209;19;1051;1072
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gandalf;98265;Lord of the Rings - Free Peoples;0;210;0;210;18;1051;1093
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;0;221;0;221;9;1051;1047
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;0;178;0;178;37;1051;1081
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Roboute Guilliman;73700;Warhammer 40K - Imperium;0;177;0;177;38;1051;973
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Sauron;85741;Lord of the Rings - Forces of Mordor;0;184;0;184;34;1051;982
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harbinger;69213;Mass Effect - Cerberus-Reapers;0;187;0;187;32;1051;1071
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Zeus;139274;Greek Myth - Olympians;0;224;0;224;6;1051;1115
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Indra;124470;Hindu Myth - Devas;0;212;0;212;16;1051;1068
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;The Dagda;143101;Celtic Myth - Tuatha De Danann;0;243;0;243;1;1051;1078
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Loki;150650;Norse Myth - Giants & Tricksters;0;195;0;195;28;1051;999
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Odin;126765;Norse Myth - Aesir;0;188;0;188;31;1051;1061
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mahishasura;137200;Hindu Myth - Asuras;0;235;0;235;3;1051;1081
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Marduk;188458;Mesopotamian Myth - Sky Kings;0;208;0;208;20;1051;1074
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cronus;174393;Greek Myth - Titans & Primordials;0;203;0;203;23;1051;1054
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;0;222;0;222;8;1051;1101
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Osiris;179670;Egyptian Myth - Underworld Powers;0;228;0;228;5;1051;1062
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Balor;139930;Celtic Myth - Fomorians;0;219;0;219;11;1051;1051
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Rhea;104221;Greek Myth - Titans & Primordials;0;216;0;216;13;1051;948
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Anubis;175219;Egyptian Myth - Underworld Powers;0;218;0;218;12;1051;1009
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Thor;151201;Norse Myth - Aesir;0;182;0;182;35;1051;962
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ishtar;172470;Mesopotamian Myth - Sky Kings;0;180;0;180;36;1051;944
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Hiranyakashipu;130544;Hindu Myth - Asuras;0;203;0;203;24;1051;949
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ravana;126986;Hindu Myth - Asuras;0;174;0;174;39;1051;950
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Shamash;123283;Mesopotamian Myth - Sky Kings;0;189;0;189;29;1051;977
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lugh;174647;Celtic Myth - Tuatha De Danann;0;185;0;185;33;1051;979
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Athena;142739;Greek Myth - Olympians;0;162;0;162;40;1051;957
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harry Potter;52082;Harry Potter - Order of the Phoenix;1;205;0;417;17;1262;1246
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Maleficent;74911;Disney Characters - Disney Villains;1;198;0;386;32;1262;1117
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mickey Mouse;68965;Disney Characters - Disney Heroes;1;187;0;398;27;1262;1218
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Worf;67335;Star Trek - Klingon-Romulan;1;220;0;441;8;1262;1303
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Darth Vader;68024;Star Wars - Sith Empire;1;224;0;447;5;1262;1282
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Luke Skywalker;91905;Star Wars - Jedi Order;1;216;0;413;20;1262;1207
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Paul Atreides;72298;Dune - House Atreides;1;211;0;411;22;1262;1264
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lord Voldemort;65247;Harry Potter - Death Eaters;1;210;0;406;24;1262;1244
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Jean-Luc Picard;56338;Star Trek - Federation;1;232;0;436;10;1262;1262
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;1;220;0;457;3;1262;1312
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Commander Shepard;85142;Mass Effect - Alliance Crew;1;215;0;444;7;1262;1254
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;1;203;0;418;15;1262;1262
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Emperor Palpatine;66049;Star Wars - Sith Empire;1;194;0;398;26;1262;1272
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Illusive Man;86178;Mass Effect - Cerberus-Reapers;1;209;0;418;16;1262;1281
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gandalf;98265;Lord of the Rings - Free Peoples;1;201;0;411;21;1262;1294
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;1;201;0;422;14;1262;1248
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;1;209;0;387;30;1262;1290
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Roboute Guilliman;73700;Warhammer 40K - Imperium;1;211;0;388;29;1262;1184
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Sauron;85741;Lord of the Rings - Forces of Mordor;1;200;0;384;36;1262;1182
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harbinger;69213;Mass Effect - Cerberus-Reapers;1;196;0;383;37;1262;1267
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Zeus;139274;Greek Myth - Olympians;1;239;0;463;1;1262;1354
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Indra;124470;Hindu Myth - Devas;1;201;0;413;19;1262;1269
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;The Dagda;143101;Celtic Myth - Tuatha De Danann;1;211;0;454;4;1262;1289
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Loki;150650;Norse Myth - Giants & Tricksters;1;199;0;394;28;1262;1198
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Odin;126765;Norse Myth - Aesir;1;219;0;407;23;1262;1280
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mahishasura;137200;Hindu Myth - Asuras;1;200;0;435;11;1262;1281
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Marduk;188458;Mesopotamian Myth - Sky Kings;1;206;0;414;18;1262;1280
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cronus;174393;Greek Myth - Titans & Primordials;1;257;0;460;2;1262;1311
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;1;206;0;428;12;1262;1307
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Osiris;179670;Egyptian Myth - Underworld Powers;1;210;0;438;9;1262;1272
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Balor;139930;Celtic Myth - Fomorians;1;226;0;445;6;1262;1277
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Rhea;104221;Greek Myth - Titans & Primordials;1;187;0;403;25;1262;1135
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Anubis;175219;Egyptian Myth - Underworld Powers;1;207;0;425;13;1262;1216
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Thor;151201;Norse Myth - Aesir;1;203;0;385;34;1262;1165
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ishtar;172470;Mesopotamian Myth - Sky Kings;1;204;0;384;35;1262;1148
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Hiranyakashipu;130544;Hindu Myth - Asuras;1;182;0;385;33;1262;1131
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Ravana;126986;Hindu Myth - Asuras;1;176;0;350;40;1262;1126
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Shamash;123283;Mesopotamian Myth - Sky Kings;1;184;0;373;38;1262;1161
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lugh;174647;Celtic Myth - Tuatha De Danann;1;202;0;387;31;1262;1181
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Athena;142739;Greek Myth - Olympians;1;188;0;350;39;1262;1145
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harry Potter;52082;Harry Potter - Order of the Phoenix;2;206;0;623;18;1466;1452
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Maleficent;74911;Disney Characters - Disney Villains;2;227;0;613;25;1466;1344
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mickey Mouse;68965;Disney Characters - Disney Heroes;2;217;0;615;24;1466;1435
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Worf;67335;Star Trek - Klingon-Romulan;2;231;0;672;4;1466;1534
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Darth Vader;68024;Star Wars - Sith Empire;2;208;0;655;9;1466;1490
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Luke Skywalker;91905;Star Wars - Jedi Order;2;258;0;671;5;1466;1465
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Paul Atreides;72298;Dune - House Atreides;2;199;0;610;27;1466;1463
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lord Voldemort;65247;Harry Potter - Death Eaters;2;214;0;620;19;1466;1458
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Jean-Luc Picard;56338;Star Trek - Federation;2;210;0;646;11;1466;1472
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;2;231;0;688;1;1466;1543
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Commander Shepard;85142;Mass Effect - Alliance Crew;2;234;0;678;3;1466;1488
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;2;220;0;638;15;1466;1482
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Emperor Palpatine;66049;Star Wars - Sith Empire;2;196;0;594;29;1466;1468
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Illusive Man;86178;Mass Effect - Cerberus-Reapers;2;201;0;619;20;1466;1482
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gandalf;98265;Lord of the Rings - Free Peoples;2;231;0;642;14;1466;1525
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;2;196;0;618;21;1466;1444
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;2;228;0;615;23;1466;1518
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Roboute Guilliman;73700;Warhammer 40K - Imperium;2;171;0;559;38;1466;1355
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Sauron;85741;Lord of the Rings - Forces of Mordor;2;184;0;568;34;1466;1366
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harbinger;69213;Mass Effect - Cerberus-Reapers;2;179;0;562;37;1466;1446
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Zeus;139274;Greek Myth - Olympians;2;184;0;647;10;1466;1538
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Indra;124470;Hindu Myth - Devas;2;197;0;610;26;1466;1466
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;The Dagda;143101;Celtic Myth - Tuatha De Danann;2;216;0;670;6;1466;1505
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Loki;150650;Norse Myth - Giants & Tricksters;2;185;0;579;33;1466;1383
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Odin;126765;Norse Myth - Aesir;2;217;0;624;17;1466;1497
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mahishasura;137200;Hindu Myth - Asuras;2;211;0;646;12;1466;1492
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Marduk;188458;Mesopotamian Myth - Sky Kings;2;219;0;633;16;1466;1499
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cronus;174393;Greek Myth - Titans & Primordials;2;227;0;687;2;1466;1538
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;2;218;0;646;13;1466;1525
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Osiris;179670;Egyptian Myth - Underworld Powers;2;219;0;657;8;1466;1491
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Balor;139930;Celtic Myth - Fomorians;2;219;0;664;7;1466;1496
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Rhea;104221;Greek Myth - Titans & Primordials;2;187;0;590;31;1466;1322
26/27;2026-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Anubis;175219;Egyptian Myth - Underworld Powers;2;190;0;615;22;1466;1406
